tstp,house1,house2,house3,house4,house5,house6,house7,house8,house9,house10,house11,consumo_agregado
2014-01-15 22:30:00,0.551,0.21,0.439,0.593,0.387,0.139,0.102,0.252,0.269,0.052,0.216,3.2100000000000004
2014-01-15 23:00:00,0.412,0.219,0.172,0.244,0.156,0.14,0.069,0.273,0.317,0.045,0.221,2.2680000000000002
2014-01-15 23:30:00,0.285,0.223,0.597,0.286,0.116,0.14,0.004,0.411,0.112,0.027,0.281,2.4820000000000007
2014-01-16 00:00:00,0.161,0.19,0.149,1.883,0.215,0.14,0.0,0.465,0.045,0.026,0.311,3.585
2014-01-16 00:30:00,0.167,0.253,0.153,1.9349999,0.209,0.142,0.034,0.214,0.056,0.025,0.31,3.4979999
2014-01-16 01:00:00,0.178,0.22,0.118,1.8789999,0.153,0.142,0.001,0.426,0.062,0.026,0.31,3.5149999
2014-01-16 01:30:00,0.16,0.275,0.062,1.951,0.098,0.141,0.0,0.323,0.046,0.024,0.307,3.3869999999999996
2014-01-16 02:00:00,0.133,0.249,0.066,1.728,0.141,0.139,0.0,0.198,0.058,0.034,0.289,3.035
2014-01-16 02:30:00,0.129,0.177,0.072,1.744,0.2,0.142,0.03,0.556,0.048,0.057,0.267,3.4219999999999997
2014-01-16 03:00:00,0.117,0.15,0.043,1.729,0.13,0.141,0.003,0.181,0.061,0.055,0.29,2.9000000000000004
2014-01-16 03:30:00,0.119,0.199,0.038,1.0,0.147,0.142,0.0,0.127,0.045,0.035,0.304,2.1559999999999997
2014-01-16 04:00:00,0.128,0.096,0.044,0.169,0.118,0.14,0.0,0.123,0.06,0.024,0.796,1.6980000000000002
2014-01-16 04:30:00,0.119,0.084,0.042,0.116,0.076,0.14,0.035,0.126,0.048,0.025,1.018,1.8290000000000002
2014-01-16 05:00:00,0.119,0.079,0.032,0.176,0.079,0.14,0.001,0.128,0.055,0.027,0.726,1.562
2014-01-16 05:30:00,0.186,0.087,0.044,0.145,0.142,0.138,0.0,0.128,0.052,0.082,0.486,1.4900000000000002
2014-01-16 06:00:00,0.444,0.141,0.043,0.129,0.132,0.141,0.012,0.127,0.04,0.087,0.327,1.623
2014-01-16 06:30:00,0.742,0.151,0.059,0.861,0.185,0.138,0.018,0.146,0.055,0.086,0.139,2.58
2014-01-16 07:00:00,0.386,0.155,0.063,0.155,0.288,0.139,0.001,0.132,0.2,0.206,0.14,1.8649999999999998
2014-01-16 07:30:00,1.05,0.189,0.066,0.169,0.324,0.139,0.122,0.13,0.178,0.12,0.136,2.623
2014-01-16 08:00:00,0.543,0.167,0.072,0.322,0.264,0.141,0.015,0.129,0.152,0.199,0.138,2.142
2014-01-16 08:30:00,0.23,0.159,0.275,0.28,1.4220001,0.14,0.006,0.129,0.221,0.098,0.135,3.0950001
2014-01-16 09:00:00,0.439,0.078,0.112,0.195,0.164,0.141,0.028,0.345,0.186,0.062,0.135,1.885
2014-01-16 09:30:00,0.173,0.106,0.106,0.231,0.126,0.139,0.06,0.496,0.101,0.053,0.088,1.679
2014-01-16 10:00:00,0.19,0.094,0.269,0.141,0.244,0.14,0.005,0.151,0.047,0.049,0.049,1.3789999999999998
2014-01-16 10:30:00,0.144,0.082,0.101,0.195,1.625,0.14,0.023,0.204,0.079,0.048,0.051,2.6920000000000006
2014-01-16 11:00:00,0.09,0.238,0.276,0.199,0.184,0.14,0.007,0.152,0.016,0.048,0.049,1.399
2014-01-16 11:30:00,0.074,0.099,0.137,0.177,0.131,0.14,0.0,0.132,0.048,0.024,0.107,1.0690000000000002
2014-01-16 12:00:00,0.1,0.156,0.066,0.153,0.666,0.139,0.009,0.153,0.07,0.1,0.139,1.7510000000000003
2014-01-16 12:30:00,0.104,0.112,0.055,0.227,0.567,0.139,0.02,0.157,0.031,0.075,0.14,1.6269999999999998
2014-01-16 13:00:00,0.165,0.157,0.034,0.183,0.272,0.14,0.0,0.158,0.059,0.075,0.136,1.379
2014-01-16 13:30:00,0.2,0.424,0.041,0.155,0.288,0.14,0.0,0.153,0.05,0.079,0.136,1.666
2014-01-16 14:00:00,0.264,0.171,0.035,0.222,0.264,0.141,0.029,0.134,0.062,0.051,0.135,1.5080000000000002
2014-01-16 14:30:00,0.659,0.132,0.035,0.345,0.181,0.14,0.0,0.162,0.069,0.045,0.137,1.9049999999999998
2014-01-16 15:00:00,0.294,0.136,0.042,0.285,0.195,0.14,0.0,0.18,0.23,0.045,0.062,1.6089999999999998
2014-01-16 15:30:00,0.469,0.133,0.032,0.415,0.201,0.139,0.095,0.159,0.084,0.043,0.049,1.819
2014-01-16 16:00:00,0.215,0.178,0.065,0.518,0.95,0.14,0.079,0.297,0.803,0.045,0.049,3.3389999999999995
2014-01-16 16:30:00,0.23,1.358,0.067,0.317,1.184,0.139,0.107,0.201,0.467,0.055,0.069,4.193999999999999
2014-01-16 17:00:00,0.425,0.688,0.436,0.493,0.626,0.139,0.07,0.227,0.191,0.131,0.105,3.531
2014-01-16 17:30:00,0.272,0.434,0.468,0.261,0.886,0.139,0.102,0.36,0.151,0.169,0.141,3.3829999999999996
2014-01-16 18:00:00,0.261,0.486,0.478,0.483,0.169,0.139,0.076,0.494,0.15,0.198,0.141,3.0749999999999997
2014-01-16 18:30:00,0.263,0.809,0.444,0.435,1.263,0.139,0.07,0.352,0.19,0.197,0.138,4.3
2014-01-16 19:00:00,0.983,0.686,0.459,0.379,1.586,0.138,0.1,0.373,0.157,0.191,0.263,5.315
2014-01-16 19:30:00,0.547,1.008,0.463,1.006,1.476,0.138,0.076,0.391,0.128,0.18,0.308,5.721
2014-01-16 20:00:00,0.533,1.149,0.452,0.461,0.656,0.139,0.081,0.436,0.151,0.254,0.307,4.619
2014-01-16 20:30:00,0.672,0.42,0.625,0.89,0.366,0.139,0.157,0.25,0.155,0.166,0.301,4.141
2014-01-16 21:00:00,0.58,0.94,0.545,0.423,0.31,0.138,0.068,0.272,0.141,0.096,0.29,3.803
2014-01-16 21:30:00,0.336,0.53,0.367,0.716,0.406,0.139,0.102,0.224,0.163,0.089,0.224,3.2960000000000003
2014-01-16 22:00:00,0.251,0.672,0.62,0.461,0.516,0.139,0.087,0.264,0.122,0.083,0.204,3.419
2014-01-16 22:30:00,0.216,0.263,0.475,0.36,0.456,0.14,0.077,0.362,0.196,0.049,0.205,2.7990000000000004
2014-01-16 23:00:00,0.224,0.766,0.167,0.471,0.492,0.14,0.092,0.383,0.142,0.027,0.204,3.1080000000000005
2014-01-16 23:30:00,0.444,0.234,0.611,0.432,0.259,0.14,0.005,0.26,0.07,0.044,0.189,2.688
2014-01-17 00:00:00,0.27,0.634,0.124,2.0050001,0.254,0.139,0.0,0.244,0.048,0.058,0.163,3.9390001
2014-01-17 00:30:00,0.217,0.151,0.075,1.9220001,0.212,0.141,0.013,0.325,0.048,0.056,0.138,3.2980001000000003
2014-01-17 01:00:00,0.166,0.18,0.064,1.944,0.133,0.14,0.022,0.224,0.056,0.043,0.143,3.115
2014-01-17 01:30:00,0.142,0.126,0.042,1.832,0.133,0.139,0.0,0.359,0.035,0.026,0.101,2.9350000000000005
2014-01-17 02:00:00,0.131,0.137,0.041,1.774,0.189,0.139,0.0,0.668,0.054,0.025,0.077,3.235
2014-01-17 02:30:00,0.16,0.095,0.04,1.348,0.155,0.14,0.029,0.417,0.062,0.027,0.078,2.551
2014-01-17 03:00:00,0.135,0.123,0.029,0.136,0.122,0.141,0.004,0.298,0.041,0.025,0.078,1.132
2014-01-17 03:30:00,0.107,0.078,0.041,0.112,0.14,0.141,0.0,0.133,0.04,0.028,0.164,0.9840000000000001
2014-01-17 04:00:00,0.126,0.113,0.035,0.131,0.13,0.141,0.013,0.123,0.044,0.026,0.169,1.0510000000000002
2014-01-17 04:30:00,0.116,0.096,0.035,0.152,0.076,0.141,0.019,0.12,0.044,0.027,0.172,0.998
2014-01-17 05:00:00,0.132,0.091,0.046,0.176,0.079,0.14,0.0,0.127,0.067,0.028,0.161,1.047
2014-01-17 05:30:00,0.156,0.117,0.059,0.143,0.132,0.138,0.0,0.126,0.028,0.071,0.533,1.5030000000000001
2014-01-17 06:00:00,0.503,0.158,0.063,0.833,0.144,0.139,0.03,0.124,0.055,0.11,0.423,2.582
2014-01-17 06:30:00,0.233,0.162,0.061,0.277,0.151,0.139,0.006,0.122,0.223,0.116,0.168,1.6580000000000004
2014-01-17 07:00:00,0.183,0.164,0.026,0.156,0.318,0.138,0.127,0.149,0.179,0.101,0.14,1.681
2014-01-17 07:30:00,0.374,0.132,0.04,0.351,0.369,0.14,0.023,0.131,0.158,0.185,0.14,2.043
2014-01-17 08:00:00,0.298,0.182,0.058,0.283,0.367,0.139,0.021,0.13,0.157,0.132,0.174,1.9409999999999998
2014-01-17 08:30:00,0.253,0.147,0.073,0.272,1.006,0.14,0.046,0.443,0.184,0.078,0.17,2.812
2014-01-17 09:00:00,0.263,0.086,0.043,0.524,0.223,0.141,0.023,0.294,0.15,0.076,0.164,1.9869999999999999
2014-01-17 09:30:00,0.235,0.127,0.242,0.334,0.264,0.14,0.051,0.128,0.066,0.065,0.137,1.789
2014-01-17 10:00:00,0.164,0.15,0.26,0.572,0.147,0.14,0.027,0.14,0.044,0.047,0.136,1.827
2014-01-17 10:30:00,0.145,0.322,0.535,0.859,0.084,0.139,0.0,0.203,0.06,0.046,0.095,2.4880000000000004
2014-01-17 11:00:00,0.123,0.15,0.404,0.463,1.5599999,0.138,0.0,0.165,0.037,0.077,0.049,3.1659999
2014-01-17 11:30:00,0.161,0.261,0.807,0.753,0.2,0.139,0.027,0.147,0.089,0.055,0.049,2.688
2014-01-17 12:00:00,0.128,0.176,0.124,0.695,0.677,0.139,0.001,0.16,0.043,0.042,0.049,2.234
2014-01-17 12:30:00,0.128,0.273,0.166,0.906,0.565,0.139,0.0,0.305,0.15,0.023,0.095,2.7500000000000004
2014-01-17 13:00:00,0.152,0.233,0.098,0.455,0.187,0.14,0.015,0.148,0.158,0.024,0.139,1.7489999999999999
2014-01-17 13:30:00,0.178,0.742,0.308,0.461,0.158,0.14,0.013,0.128,0.188,0.103,0.137,2.5560000000000005
2014-01-17 14:00:00,0.141,0.325,0.315,0.411,0.636,0.139,0.0,0.119,0.097,0.045,0.136,2.364
2014-01-17 14:30:00,0.118,0.14,0.323,0.691,0.665,0.139,0.0,0.127,0.134,0.044,0.136,2.5170000000000003
2014-01-17 15:00:00,0.212,0.149,0.416,0.681,0.221,0.141,0.028,0.156,0.236,0.075,0.093,2.4080000000000004
2014-01-17 15:30:00,0.113,0.28,0.52,0.532,0.119,0.139,0.083,0.252,0.191,0.094,0.049,2.372
2014-01-17 16:00:00,0.115,0.167,0.181,0.546,0.178,0.139,0.068,0.301,0.22,0.074,0.049,2.0380000000000003
2014-01-17 16:30:00,0.163,0.164,0.158,0.514,0.193,0.139,0.11,0.394,0.148,0.052,0.051,2.0860000000000003
2014-01-17 17:00:00,0.278,0.139,0.144,0.796,0.305,0.139,0.069,0.41,0.343,0.089,0.112,2.8240000000000003
2014-01-17 17:30:00,0.381,0.212,0.664,0.82,0.932,0.137,0.088,0.463,0.911,0.287,0.138,5.033
2014-01-17 18:00:00,0.446,0.232,0.281,0.702,0.394,0.139,0.077,0.464,0.275,0.191,0.085,3.286
2014-01-17 18:30:00,0.267,0.141,1.1670001,0.674,0.539,0.139,0.072,0.391,0.227,0.181,0.051,3.8490001
2014-01-17 19:00:00,0.638,0.995,1.268,1.138,0.549,0.138,0.096,0.402,0.258,0.159,0.054,5.695
2014-01-17 19:30:00,1.291,0.504,0.8,0.963,0.567,0.139,0.069,0.534,0.154,0.163,0.273,5.457
2014-01-17 20:00:00,0.704,0.177,0.695,1.178,1.052,0.138,0.12,0.401,0.162,0.187,0.336,5.15
2014-01-17 20:30:00,1.469,0.166,0.955,1.303,1.175,0.138,0.109,0.345,0.121,0.186,0.305,6.272
2014-01-17 21:00:00,0.514,0.145,0.585,0.464,1.3279999,0.139,0.068,0.341,0.145,0.164,0.306,4.1989999000000005
2014-01-17 21:30:00,0.575,0.181,0.688,0.617,1.34,0.14,0.071,0.361,0.177,0.072,0.273,4.494999999999999
2014-01-17 22:00:00,0.619,0.218,0.689,0.245,0.769,0.14,0.096,0.417,0.233,0.079,0.284,3.789
2014-01-17 22:30:00,0.651,0.22,1.549,0.408,0.239,0.138,0.077,0.372,0.208,0.056,0.311,4.229
2014-01-17 23:00:00,0.369,0.178,1.574,0.256,0.287,0.139,0.048,0.282,0.239,0.056,0.306,3.734
2014-01-17 23:30:00,0.22,0.151,0.501,0.32,0.218,0.14,0.031,0.301,0.023,0.033,0.296,2.2339999999999995
2014-01-18 00:00:00,0.212,0.148,0.439,1.933,0.12,0.14,0.0,0.268,0.048,0.026,0.308,3.6419999999999995
2014-01-18 00:30:00,0.192,0.143,0.412,2.0120001,0.412,0.142,0.0,0.28,0.048,0.026,0.309,3.9760001
2014-01-18 01:00:00,0.143,0.115,0.49,1.7970001,0.647,0.142,0.0,0.429,0.04,0.054,0.308,4.1650001
2014-01-18 01:30:00,0.173,0.079,0.349,1.7869999,0.267,0.139,0.032,0.383,0.048,0.056,0.306,3.6189999
2014-01-18 02:00:00,0.133,0.1,0.158,1.794,0.14,0.14,0.0,0.561,0.077,0.05,0.307,3.46
2014-01-18 02:30:00,0.118,0.074,0.41,1.777,0.195,0.139,0.0,0.407,0.033,0.025,0.242,3.42
2014-01-18 03:00:00,0.119,0.071,0.044,1.783,0.183,0.14,0.0,0.172,0.061,0.027,0.089,2.689
2014-01-18 03:30:00,0.111,0.093,0.032,1.0089999,0.104,0.14,0.031,0.146,0.028,0.026,0.096,1.8159999000000002
2014-01-18 04:00:00,0.125,0.071,0.066,0.181,0.087,0.14,0.001,0.142,0.059,0.026,0.098,0.9959999999999999
2014-01-18 04:30:00,0.153,0.086,0.063,0.163,0.153,0.14,0.0,0.138,0.054,0.025,0.409,1.3840000000000001
2014-01-18 05:00:00,0.163,0.07,0.056,0.166,0.156,0.14,0.02,0.138,0.037,0.03,0.31,1.286
2014-01-18 05:30:00,0.111,0.098,0.05,0.195,0.09,0.14,0.009,0.14,0.058,0.07,0.4,1.3610000000000002
2014-01-18 06:00:00,0.116,0.128,0.032,0.161,0.127,0.138,0.0,0.158,0.027,0.087,0.784,1.758
2014-01-18 06:30:00,0.13,0.167,0.038,0.222,0.164,0.14,0.0,0.18,0.069,0.329,0.167,1.606
2014-01-18 07:00:00,0.12,0.122,0.042,0.173,0.404,0.139,0.03,0.199,0.028,0.119,0.233,1.6090000000000002
2014-01-18 07:30:00,0.86,0.142,0.027,0.199,0.128,0.139,0.102,0.353,0.064,0.155,0.45,2.6189999999999998
2014-01-18 08:00:00,0.471,0.15,0.061,0.212,0.146,0.139,0.006,0.444,0.234,0.072,0.393,2.3280000000000003
2014-01-18 08:30:00,0.518,0.122,0.094,0.186,0.141,0.139,0.036,0.166,0.159,0.066,0.273,1.9000000000000004
2014-01-18 09:00:00,1.085,0.101,0.06,0.328,0.093,0.14,0.006,0.135,0.386,0.059,0.119,2.5120000000000005
2014-01-18 09:30:00,0.509,0.143,0.247,0.484,0.107,0.139,0.011,0.132,0.076,0.059,0.193,2.1
2014-01-18 10:00:00,0.945,0.176,0.057,0.269,0.151,0.139,0.015,0.138,0.049,0.055,0.264,2.258
2014-01-18 10:30:00,0.356,0.404,0.049,0.468,1.3,0.139,0.06,0.131,0.035,0.058,0.254,3.254
2014-01-18 11:00:00,0.741,0.422,0.08,0.183,0.368,0.138,0.028,0.27,0.075,0.074,0.207,2.5860000000000003
2014-01-18 11:30:00,0.218,0.113,0.405,0.181,0.827,0.14,0.0,0.132,0.047,0.059,0.209,2.3310000000000004
2014-01-18 12:00:00,0.152,0.154,0.509,0.134,0.994,0.141,0.01,0.18,0.041,0.157,0.168,2.64
2014-01-18 12:30:00,0.21,0.121,0.136,0.247,0.934,0.14,0.021,0.465,0.07,0.045,0.192,2.581
2014-01-18 13:00:00,0.167,0.128,0.353,0.752,0.762,0.141,0.0,0.195,0.038,0.044,0.214,2.794
2014-01-18 13:30:00,0.262,0.141,0.181,0.565,0.854,0.14,0.008,0.185,0.05,0.043,0.209,2.6380000000000003
2014-01-18 14:00:00,0.159,0.178,0.26,0.407,1.031,0.138,0.024,0.19,0.051,0.101,0.208,2.7470000000000003
2014-01-18 14:30:00,0.27,0.137,0.342,0.703,1.165,0.139,0.0,0.134,0.057,0.044,0.216,3.2070000000000003
2014-01-18 15:00:00,0.27,0.128,0.373,0.434,0.699,0.14,0.0,0.247,0.05,0.045,1.126,3.5119999999999996
2014-01-18 15:30:00,0.155,0.128,0.303,0.412,0.491,0.14,0.039,0.991,0.056,0.044,0.579,3.338
2014-01-18 16:00:00,0.206,0.112,0.316,0.312,0.698,0.139,0.1,0.161,0.052,0.093,0.221,2.4099999999999997
2014-01-18 16:30:00,0.4,0.253,0.423,0.458,1.152,0.138,0.103,0.158,0.043,0.218,0.36,3.706
2014-01-18 17:00:00,0.336,0.203,0.304,0.483,1.166,0.139,0.058,0.275,0.076,0.179,0.363,3.582
2014-01-18 17:30:00,0.916,0.183,0.53,0.454,0.272,0.139,0.074,0.359,0.256,0.156,0.169,3.508000000000001
2014-01-18 18:00:00,0.562,0.224,1.005,1.558,0.209,0.138,0.105,0.351,0.132,0.156,0.168,4.607999999999999
2014-01-18 18:30:00,0.632,0.117,2.0699999,0.718,0.191,0.138,0.082,0.379,0.14,0.192,0.296,4.954999900000001
2014-01-18 19:00:00,0.486,0.253,0.812,0.334,0.199,0.138,0.074,0.343,0.22,0.143,0.31,3.3120000000000003
2014-01-18 19:30:00,0.506,0.48,0.346,0.759,0.457,0.138,0.095,0.271,0.241,0.174,0.272,3.739
2014-01-18 20:00:00,0.419,0.254,0.44,1.613,0.299,0.139,0.066,0.293,0.17,0.167,0.222,4.082
2014-01-18 20:30:00,0.303,0.238,0.908,1.023,0.487,0.139,0.251,0.297,0.196,0.169,0.281,4.292
2014-01-18 21:00:00,0.782,0.163,0.631,0.665,0.471,0.139,0.074,0.3,0.185,0.087,0.123,3.62
2014-01-18 21:30:00,0.159,0.147,0.234,0.736,0.401,0.139,0.08,0.297,0.181,0.081,0.183,2.638
2014-01-18 22:00:00,0.814,0.315,0.598,0.415,0.546,0.141,0.09,0.247,0.179,0.071,0.215,3.631
2014-01-18 22:30:00,0.303,0.744,0.504,0.887,0.435,0.14,0.075,0.243,0.153,0.057,0.212,3.7529999999999997
2014-01-18 23:00:00,0.362,0.313,0.379,0.417,1.216,0.14,0.1,0.243,0.126,0.056,0.21,3.562
2014-01-18 23:30:00,0.267,0.701,0.244,0.32,1.263,0.14,0.05,0.272,0.055,0.074,0.211,3.597
2014-01-19 00:00:00,0.275,0.207,0.123,1.923,1.2180001,0.141,0.0,0.289,0.035,0.088,0.21,4.509000100000001
2014-01-19 00:30:00,0.318,0.178,0.055,1.927,1.2539999,0.141,0.015,0.473,0.066,0.07,0.212,4.708999899999999
2014-01-19 01:00:00,0.45,0.105,0.067,1.906,1.312,0.14,0.019,0.463,0.037,0.025,0.21,4.734
2014-01-19 01:30:00,0.802,0.085,0.061,1.936,1.248,0.14,0.0,0.223,0.063,0.024,0.197,4.779
2014-01-19 02:00:00,0.196,0.127,0.069,1.98,1.262,0.141,0.0,0.615,0.028,0.026,0.743,5.186999999999999
2014-01-19 02:30:00,0.744,0.076,0.068,1.896,1.1720001,0.141,0.033,0.541,0.076,0.024,0.645,5.4160001
2014-01-19 03:00:00,0.236,0.086,0.03,1.9119999,1.137,0.139,0.0,0.403,0.04,0.025,0.379,4.386999900000001
2014-01-19 03:30:00,0.198,0.099,0.043,0.858,1.198,0.14,0.0,0.137,0.033,0.025,0.198,2.929
2014-01-19 04:00:00,0.177,0.063,0.034,0.305,1.183,0.139,0.022,0.128,0.063,0.026,0.175,2.315
2014-01-19 04:30:00,0.155,0.09,0.039,0.293,1.143,0.139,0.009,0.129,0.044,0.047,0.173,2.261
2014-01-19 05:00:00,0.168,0.082,0.043,0.247,1.165,0.139,0.0,0.127,0.077,0.06,0.171,2.279
2014-01-19 05:30:00,0.166,0.07,0.031,1.545,1.196,0.139,0.007,0.124,0.094,0.101,0.17,3.6429999999999993
2014-01-19 06:00:00,0.15,0.156,0.069,1.812,1.1210001,0.139,0.023,0.137,0.11,0.084,0.158,3.9590000999999995
2014-01-19 06:30:00,0.192,0.146,0.066,0.666,1.142,0.139,0.0,0.256,0.106,0.085,0.172,2.9699999999999998
2014-01-19 07:00:00,0.169,0.119,0.051,0.483,1.192,0.14,0.0,0.463,0.107,0.21,0.173,3.107
2014-01-19 07:30:00,0.339,0.169,0.041,0.133,1.146,0.14,0.039,0.253,0.065,0.079,0.218,2.6220000000000003
2014-01-19 08:00:00,0.333,0.134,0.054,0.118,0.467,0.141,0.181,0.182,0.12,0.07,0.509,2.309
2014-01-19 08:30:00,0.489,0.136,0.246,0.198,0.112,0.139,0.011,0.134,0.185,0.066,0.329,2.045
2014-01-19 09:00:00,0.447,0.106,0.055,0.145,0.102,0.139,0.031,0.129,0.219,0.048,0.211,1.6320000000000001
2014-01-19 09:30:00,0.463,0.075,0.275,0.173,0.937,0.139,0.006,0.127,0.063,0.072,0.21,2.5400000000000005
2014-01-19 10:00:00,0.611,0.074,0.088,0.184,0.669,0.139,0.02,0.123,0.047,0.151,0.211,2.3169999999999997
2014-01-19 10:30:00,0.202,0.102,0.056,0.339,0.323,0.139,0.059,0.123,0.063,0.075,0.216,1.6969999999999998
2014-01-19 11:00:00,0.27,0.061,0.06,0.153,0.041,0.14,0.0,0.134,0.041,0.058,0.41,1.368
2014-01-19 11:30:00,0.139,0.14,0.044,0.416,0.033,0.14,0.024,0.288,0.059,0.038,0.361,1.682
2014-01-19 12:00:00,0.097,0.103,0.029,0.188,0.091,0.14,0.003,0.373,0.062,0.036,0.23,1.352
2014-01-19 12:30:00,0.398,0.06,0.04,0.292,1.362,0.141,0.006,0.316,0.026,0.034,0.19,2.8649999999999998
2014-01-19 13:00:00,0.244,0.09,0.031,0.399,0.054,0.14,0.03,0.292,0.055,0.028,0.266,1.629
2014-01-19 13:30:00,0.351,0.076,0.035,0.177,0.238,0.139,0.016,0.317,0.056,0.024,0.218,1.647
2014-01-19 14:00:00,0.49,0.066,0.044,0.227,0.132,0.139,0.003,0.17,0.045,0.08,0.087,1.483
2014-01-19 14:30:00,0.667,0.417,0.289,0.2,0.182,0.14,0.031,0.174,0.041,0.072,0.048,2.261
2014-01-19 15:00:00,0.566,0.438,0.089,0.216,0.648,0.139,0.026,0.198,0.045,0.067,0.048,2.4800000000000004
2014-01-19 15:30:00,0.396,0.277,0.083,0.202,0.788,0.139,0.06,0.268,0.062,0.067,0.048,2.39
2014-01-19 16:00:00,0.528,0.295,0.181,0.203,0.315,0.138,0.039,0.24,0.041,0.041,0.164,2.185
2014-01-19 16:30:00,0.69,0.276,0.329,0.28,0.487,0.138,0.076,0.211,0.042,0.037,0.211,2.7769999999999997
2014-01-19 17:00:00,0.424,1.011,0.244,0.24,0.224,0.138,0.039,0.328,0.047,0.103,0.322,3.12
2014-01-19 17:30:00,0.483,0.74,0.521,0.446,0.826,0.136,0.077,0.649,0.138,0.094,0.388,4.498
2014-01-19 18:00:00,0.876,1.283,0.158,0.324,1.026,0.139,0.071,0.315,0.545,0.09,0.371,5.198
2014-01-19 18:30:00,0.741,1.3890001,0.45,1.03,0.645,0.137,0.075,0.335,0.187,0.093,0.392,5.474000100000001
2014-01-19 19:00:00,0.747,1.233,0.195,0.549,0.468,0.14,0.084,0.405,0.215,0.081,0.41,4.527000000000001
2014-01-19 19:30:00,0.651,0.408,0.179,0.341,0.531,0.138,0.073,0.267,0.182,0.083,0.343,3.196
2014-01-19 20:00:00,0.503,1.005,0.189,0.516,0.454,0.138,0.141,0.276,0.155,0.075,1.007,4.4590000000000005
2014-01-19 20:30:00,0.43,0.528,0.34,0.371,0.32,0.139,0.096,0.267,0.155,0.075,0.414,3.1350000000000002
2014-01-19 21:00:00,0.524,0.806,0.191,0.34,0.393,0.138,0.073,0.256,0.158,0.186,0.171,3.2359999999999998
2014-01-19 21:30:00,0.315,0.229,0.183,0.48,0.398,0.14,0.088,0.275,0.134,0.108,0.365,2.715
2014-01-19 22:00:00,0.26,0.266,0.148,0.482,0.214,0.139,0.069,0.263,0.127,0.102,0.451,2.5210000000000004
2014-01-19 22:30:00,0.228,0.305,0.608,0.36,0.095,0.139,0.075,0.269,0.134,0.084,0.266,2.5629999999999997
2014-01-19 23:00:00,0.295,0.277,0.595,0.296,0.157,0.14,0.041,0.255,0.089,0.076,0.221,2.442
2014-01-19 23:30:00,0.247,0.19,0.265,0.315,0.135,0.14,0.016,0.258,0.085,0.034,0.214,1.8990000000000002
2014-01-20 00:00:00,0.188,0.222,0.643,2.118,0.166,0.14,0.0,0.276,0.042,0.026,0.463,4.284
2014-01-20 00:30:00,0.171,0.161,0.066,2.0,0.156,0.139,0.0,0.227,0.043,0.025,1.081,4.069
2014-01-20 01:00:00,0.188,0.263,0.046,2.902,0.095,0.139,0.0,0.201,0.047,0.026,0.764,4.671
2014-01-20 01:30:00,0.147,0.16,0.069,2.3169999,0.13,0.141,0.028,0.447,0.046,0.025,0.385,3.8949998999999993
2014-01-20 02:00:00,0.157,0.123,0.054,1.9960001,0.152,0.141,0.005,0.441,0.039,0.027,0.184,3.3190001000000007
2014-01-20 02:30:00,0.105,0.206,0.048,1.99,0.094,0.142,0.0,0.18,0.058,0.025,0.173,3.0209999999999995
2014-01-20 03:00:00,0.107,0.196,0.036,0.799,0.056,0.142,0.0,0.137,0.028,0.027,0.173,1.701
2014-01-20 03:30:00,0.129,0.191,0.032,0.406,0.101,0.14,0.013,0.129,0.053,0.026,0.199,1.419
2014-01-20 04:00:00,0.128,0.151,0.043,0.378,0.072,0.14,0.019,0.128,0.042,0.027,0.199,1.327
2014-01-20 04:30:00,0.123,0.093,0.027,0.382,0.039,0.14,0.0,0.127,0.044,0.025,0.171,1.171
2014-01-20 05:00:00,0.158,0.078,0.04,1.091,0.101,0.139,0.0,0.122,0.042,0.028,0.256,2.055
2014-01-20 05:30:00,0.152,0.096,0.065,0.392,0.084,0.139,0.0,0.122,0.038,0.07,0.566,1.7240000000000002
2014-01-20 06:00:00,0.423,0.154,0.053,0.485,0.033,0.138,0.032,0.126,0.051,0.103,0.307,1.9049999999999998
2014-01-20 06:30:00,0.198,0.13,0.052,0.55,0.193,0.14,0.0,0.126,0.034,0.116,0.127,1.6660000000000004
2014-01-20 07:00:00,0.28,0.164,0.035,0.445,0.32,0.14,0.0,0.126,0.041,0.182,0.163,1.8960000000000001
2014-01-20 07:30:00,0.787,0.204,0.482,0.409,0.374,0.139,0.11,0.439,0.075,0.188,0.116,3.3230000000000004
2014-01-20 08:00:00,0.687,0.166,0.146,0.441,0.443,0.14,0.024,0.407,0.146,0.076,0.167,2.8429999999999995
2014-01-20 08:30:00,0.434,0.159,0.351,0.611,0.371,0.141,0.006,0.256,0.372,0.074,0.149,2.9239999999999995
2014-01-20 09:00:00,0.301,0.08,0.049,0.661,0.148,0.14,0.012,0.157,0.172,0.076,0.146,1.9420000000000002
2014-01-20 09:30:00,0.287,0.089,0.065,0.556,0.061,0.138,0.079,0.128,0.12,0.075,0.143,1.741
2014-01-20 10:00:00,0.281,0.079,0.046,0.49,0.071,0.139,0.001,0.198,0.325,0.072,0.142,1.844
2014-01-20 10:30:00,0.324,0.072,0.106,0.666,0.096,0.139,0.0,0.352,0.086,0.07,0.144,2.055
2014-01-20 11:00:00,0.334,0.197,0.116,0.576,0.046,0.14,0.024,0.312,0.328,0.176,0.141,2.39
2014-01-20 11:30:00,0.307,0.1,0.086,0.423,0.098,0.14,0.004,0.202,0.092,0.076,0.14,1.6680000000000001
